,shotgun,no_huddle,ydstogo,yardline_100,half_seconds_remaining,pass_length,score_differential,fg_prob,td_prob,ep,third_down_converted
32140,1,0,4,63.0,1297.0,2,-3.0,0.2351249692263961,0.3437156163787635,0.919128275456158,1.0
32141,1,0,6,44.0,1201.0,2,-3.0,0.3663357209053297,0.3638279688684409,2.258924589482683,0.0
32142,1,0,6,29.0,448.0,2,-10.0,0.4214413954157465,0.3390329453522619,2.916494160527982,1.0
32145,1,0,4,67.0,115.0,2,-7.0,0.1403608070362017,0.1311636523350691,0.8365059438231072,1.0
32147,0,0,5,45.0,1609.0,2,0.0,0.35549403328774604,0.3700261454880345,2.2051184398995782,0.0
32148,1,0,5,45.0,1348.0,2,0.0,0.3555827396388485,0.3728465519968561,2.259782841939379,1.0
32150,1,0,2,7.0,763.0,2,0.0,0.5339336556540671,0.3924975311208901,4.044664704140956,1.0
32151,1,0,19,76.0,626.0,1,-7.0,0.15262980826043002,0.19257449309464253,-0.9396902914892312,0.0
32153,1,1,5,83.0,131.0,2,0.0,0.060493327475298536,0.11811621695221687,-0.3388526523920081,0.0
32154,1,0,26,70.0,70.0,2,0.0,0.12219950467531812,0.07705685725438577,0.34527009404388204,0.0
32155,1,0,4,43.0,36.0,2,0.0,0.2507280333397121,0.16202951894378206,1.608468416359877,0.0
32157,1,0,7,24.0,1560.0,1,0.0,0.5041112396436679,0.3508319655395807,3.2094063949040903,1.0
32158,1,0,8,50.0,1499.0,2,-7.0,0.3320469414229561,0.3352936181573552,1.5872314142731596,0.0
32160,1,0,3,83.0,1287.0,2,-7.0,0.12856646715968095,0.27407547461187104,-0.7884452036571501,0.0
32162,1,0,11,71.0,969.0,2,-7.0,0.19371976959687465,0.2548542221462283,-0.3710105205535996,0.0
32165,1,0,6,78.0,380.0,2,-11.0,0.11238353695853226,0.1932128965225101,-0.3433354151195012,0.0
32166,1,0,3,71.0,322.0,2,11.0,0.12854472260789296,0.2338933788128596,0.4397390460972368,1.0
32169,1,0,15,75.0,1751.0,2,14.0,0.1724570601322107,0.21946518313283306,-1.183681280160246,1.0
32170,1,0,10,73.0,1506.0,2,-28.0,0.18369127432866286,0.2510873228554687,-0.67864361673755,1.0
32172,1,0,10,63.0,1133.0,1,21.0,0.2454515754814637,0.2904809544343413,0.39035021448863416,0.0
32174,1,0,4,76.0,812.0,2,14.0,0.15563019859430488,0.28197207413823044,-0.15696941013223276,0.0
32175,1,1,2,58.0,769.0,2,-14.0,0.2418327660836669,0.3910368587712986,1.843891452205772,0.0
32176,1,0,22,87.0,648.0,2,7.0,0.10385410037718072,0.14995837775563192,-1.853041567138572,0.0
32178,1,1,1,88.0,150.0,2,-7.0,0.0485509801472034,0.14955915155744146,-0.06213050065055947,0.0
32180,1,1,3,61.0,87.0,2,-10.0,0.1583005735616381,0.1443915578774786,1.0700726344125786,0.0
32181,1,0,4,57.0,1670.0,1,0.0,0.2716560460254257,0.3581594947220884,1.3584634180813553,1.0
32183,1,0,6,48.0,1394.0,2,0.0,0.3398373685893973,0.357097235104829,1.930475095177944,1.0
32185,1,0,4,4.0,1167.0,2,0.0,0.4408383091560419,0.5131836746579836,4.707663693939871,0.0
32187,1,0,8,54.0,907.0,2,-3.0,0.2984753383927909,0.32600580112846744,1.3662219296524345,0.0
32188,1,0,6,72.0,744.0,2,3.0,0.1757766996547588,0.2726222388050166,-0.02593564978822438,1.0
32190,1,0,16,63.0,391.0,1,-4.0,0.19457244054582745,0.2104798743564164,0.2474285573541117,0.0
32192,1,0,22,48.0,1545.0,2,4.0,0.3653900604876911,0.2815057759128579,1.1958142655455024,0.0
32193,1,0,6,84.0,1452.0,2,-4.0,0.1262375171310943,0.2310509139906433,-1.3759107061932054,1.0
32198,1,0,10,61.0,695.0,2,-4.0,0.24296786895731626,0.2822438377428826,0.6515733618939089,0.0
32199,1,0,16,71.0,544.0,1,4.0,0.17115511839533454,0.20862359916883247,-0.40183746357058897,0.0
32202,1,0,9,52.0,1558.0,2,0.0,0.3199890746930465,0.3236064598786352,1.3382578416636186,0.0
32203,1,0,2,82.0,1451.0,2,0.0,0.13082107683141858,0.3007378831822597,-0.4746199070786936,1.0
32204,0,0,1,44.0,1259.0,1,0.0,0.3145555025151642,0.4757009063406464,3.1964694017031507,1.0
32205,1,0,3,25.0,1024.0,2,-7.0,0.4610369662636555,0.40389278806577134,3.5514956009528302,1.0
32206,1,0,10,20.0,939.0,2,-7.0,0.5368038858384295,0.3285684123300863,3.2688038607341467,0.0
32207,1,0,7,51.0,671.0,2,4.0,0.3025339679890583,0.3277138426908968,1.659861564462879,1.0
32208,1,0,7,54.0,440.0,2,-11.0,0.25135570060725,0.2870614485721454,1.3146872594916257,0.0
32210,1,0,3,52.0,256.0,2,-11.0,0.2097854378532221,0.2850853899903097,1.5982504641897983,0.0
32211,1,0,10,28.0,137.0,2,11.0,0.3563394718001023,0.2524574995456755,2.254744119287368,1.0
32212,1,0,6,62.0,1236.0,1,8.0,0.2465192620449055,0.3230697530372296,0.7703387463941884,0.0
32213,1,0,4,67.0,1074.0,2,-8.0,0.21006819868213725,0.3287326158995004,0.6046462059174722,1.0
32214,1,0,4,72.0,751.0,2,5.0,0.17299404430066026,0.29514255058063626,0.21817172856412936,1.0
32215,0,0,1,22.0,550.0,2,5.0,0.4101432247861435,0.4503216027091652,3.9279082941116448,1.0
32216,1,0,6,16.0,291.0,2,12.0,0.478421499821469,0.31619047719937593,3.2182032508540828,1.0
32217,0,0,2,2.0,194.0,2,12.0,0.28280060278236696,0.5991314596614096,4.874479541374737,0.0
32218,1,0,1,2.0,96.0,2,-15.0,0.5572890162911608,0.2644217002671299,3.4441294416185206,0.0
32219,1,0,10,82.0,56.0,2,-13.0,0.07115562089636279,0.06767974376333888,0.1314890420090844,0.0
32220,1,0,12,58.0,1591.0,1,0.0,0.2817005744039651,0.2918213058768327,0.62417155401769,0.0
32222,0,0,2,48.0,940.0,2,-7.0,0.3072764282897093,0.4236427860897681,2.596986015519501,0.0
32223,1,0,5,79.0,805.0,2,7.0,0.14226886125396038,0.2562234156064045,-0.5593330577626145,0.0
32224,1,0,6,7.0,435.0,2,-7.0,0.5604809973573766,0.32100454540475304,3.5978522922059626,0.0
32226,1,0,3,67.0,251.0,2,4.0,0.13247360062861027,0.2270406710136593,0.6504917147522448,1.0
32227,1,0,9,30.0,112.0,1,4.0,0.4139583673440223,0.18036888194155928,2.2470349654914608,0.0
32228,1,0,10,62.0,91.0,1,-4.0,0.16445036697532242,0.11470222655967426,0.8110797323076353,0.0
32230,1,0,21,43.0,1585.0,2,-11.0,0.40314766618796977,0.2903317678232992,1.6182703706765362,0.0
32231,1,0,4,66.0,1111.0,2,-11.0,0.2162758640236448,0.3329079511847148,0.6887001623448801,1.0
32232,1,0,12,93.0,906.0,1,11.0,0.08912436081811625,0.16169427482126866,-2.2462303109698007,0.0
32233,1,0,13,13.0,809.0,2,-11.0,0.6357062255729267,0.3084892416246924,3.8488062436055364,0.0
32234,1,0,5,75.0,747.0,2,8.0,0.15910727284018236,0.26980548869964577,-0.182668464347106,1.0
32237,1,0,4,74.0,1726.0,2,0.0,0.17171277647798447,0.29397979015101977,-0.2603360268298425,1.0
32238,1,0,6,39.0,1208.0,2,0.0,0.4001758595954618,0.3677993538088614,2.584007708780528,1.0
32240,1,0,1,53.0,767.0,2,7.0,0.25453920367628896,0.4485714889971079,2.618696156858041,0.0
32242,1,0,4,49.0,460.0,2,4.0,0.27752598204824386,0.33452822035320906,1.955975173460299,0.0
32243,1,0,5,87.0,396.0,2,-4.0,0.08197582280402015,0.16900772534114974,-0.8416080113540243,0.0
32244,1,0,5,44.0,328.0,2,4.0,0.2873142961447418,0.3052787923508925,2.007069334760684,0.0
32245,1,0,7,77.0,230.0,2,-4.0,0.09388782838530807,0.15391788982064636,-0.2513956862145301,0.0
32247,1,0,5,20.0,1506.0,2,11.0,0.5149459726535455,0.36522828198445695,3.4782413306454925,1.0
32248,1,0,8,12.0,1418.0,2,11.0,0.5795310719655796,0.3259501706756626,3.53453380261995,1.0
32249,1,0,19,89.0,1100.0,2,-21.0,0.10606690792305376,0.1614478460372493,-2.2910181169880444,0.0
32251,1,0,13,72.0,739.0,1,-21.0,0.18044799736557526,0.2332932448817541,-0.4696613100395872,1.0
32252,1,0,5,15.0,623.0,2,-21.0,0.5244504981457924,0.3529604999532827,3.5852634569035384,1.0
32254,1,0,8,83.0,286.0,2,-14.0,0.08279479658341507,0.1440858600578796,-0.6661623774580014,1.0
32255,0,0,5,40.0,200.0,2,-14.0,0.2774257718018109,0.2780951240520512,1.9986997429070257,1.0
32256,0,1,4,74.0,1286.0,1,0.0,0.17296724094641322,0.2998164294403025,-0.12178736177948225,0.0
32257,1,0,7,71.0,1155.0,2,0.0,0.1930262112483481,0.2810006686154853,-0.15471521280755773,0.0
32259,1,0,1,6.0,565.0,2,-6.0,0.4960538126438525,0.4251134985529941,4.209780802138045,0.0
32260,1,0,6,57.0,391.0,2,6.0,0.2208308419574413,0.2743213986384577,1.1316536897091014,0.0
32261,1,0,7,95.0,245.0,2,-6.0,0.04779468201950007,0.10345045517875924,-1.0949668338083811,0.0
32262,1,0,9,23.0,123.0,1,6.0,0.3866155177617544,0.2600062238915887,2.4880945403668018,0.0
32265,1,0,14,46.0,1545.0,1,2.0,0.3722201057008107,0.3092772582090774,1.5966543660904202,1.0
32266,1,0,5,24.0,1264.0,2,-2.0,0.4901975078626146,0.3723814005389329,3.373736564323305,1.0
32268,1,0,10,89.0,914.0,1,-1.0,0.10391013257110253,0.18495075542256306,-1.8598525574238176,1.0
32269,1,0,17,53.0,681.0,1,-1.0,0.3044760887828349,0.27592645135619603,1.0424974724230192,0.0
32270,1,0,10,58.0,503.0,2,1.0,0.2408237996096101,0.2685211552309496,0.8726250763188601,0.0
32271,1,0,9,89.0,405.0,2,-1.0,0.07790435359969622,0.14419826991118134,-1.2202574225487064,1.0
32273,1,0,1,48.0,57.0,1,-1.0,0.20794295157717754,0.20113721112861035,1.7595493460895546,0.0
32274,1,0,3,53.0,1669.0,2,0.0,0.2913699820406273,0.3864489355666465,1.872053110651426,1.0
32275,1,0,7,7.0,1103.0,2,-10.0,0.5445080711166599,0.4090054778666084,4.287405469305859,0.0
32276,1,0,6,25.0,985.0,2,7.0,0.4875828108703621,0.3631901940803885,3.281925276821384,0.0
32277,1,0,6,17.0,797.0,1,7.0,0.5299548466223784,0.35067757567038554,3.519929113547384,0.0
32278,1,0,1,51.0,652.0,2,10.0,0.257809305525018,0.4419288658251265,2.6977321006600694,0.0
32279,1,0,4,76.0,573.0,2,-10.0,0.14081119570751624,0.25684430581103024,-0.07834332661569188,1.0
32280,1,0,13,30.0,337.0,2,-10.0,0.4133944377795981,0.28237679232418816,2.4480321212251672,0.0
32281,1,0,14,83.0,247.0,2,7.0,0.07883651956486383,0.12038261127525415,-0.8067507464259315,0.0
32283,1,0,7,67.0,1485.0,2,-3.0,0.21694934979214445,0.2941439575243713,0.129009965860583,0.0
32284,1,0,6,88.0,1438.0,2,3.0,0.1094797678789072,0.2132461266415656,-1.7231227940527845,0.0
32285,1,1,10,49.0,1210.0,2,3.0,0.3432869330616116,0.32648920666320896,1.609119109990199,0.0
32286,0,0,2,2.0,860.0,2,3.0,0.3088793971381668,0.6422326176020271,5.227174562882759,1.0
32287,1,0,2,34.0,635.0,2,-10.0,0.37526326248958,0.42027571328543706,3.2880876031093567,1.0
32288,1,0,5,75.0,473.0,2,7.0,0.13622023432377833,0.2327826416295105,-0.08900229908850021,0.0
32289,1,0,10,47.0,49.0,2,-7.0,0.2410737057870629,0.13350160185022505,1.3157402740787765,0.0
32290,1,0,11,72.0,1516.0,2,0.0,0.1899517558853306,0.2499143649075716,-0.6437315641951884,0.0
32293,1,0,8,25.0,950.0,2,-3.0,0.4975233700930575,0.3466505956829296,3.171091591483868,0.0
32294,1,0,4,61.0,900.0,1,3.0,0.24166976272469004,0.346374253247905,1.1779093001353098,1.0
32295,1,0,7,30.0,818.0,2,3.0,0.455919170291541,0.35547834452643823,3.0009091616905486,0.0
32296,1,0,3,48.0,411.0,2,6.0,0.26912943005969303,0.3423022769242812,2.1016796547645344,1.0
32297,1,0,1,71.0,1514.0,2,2.0,0.17432791623712166,0.3973489460997712,1.056642900916088,0.0
32298,1,0,12,60.0,1184.0,2,-1.0,0.2681340870032726,0.28978988588381394,0.5486340513513188,0.0
32300,1,0,13,54.0,1013.0,2,1.0,0.30947725700454665,0.3005898391059263,1.0806371989102057,0.0
32303,1,0,7,7.0,252.0,2,-1.0,0.4981179700001333,0.383226955079252,4.000076473769689,1.0
32304,1,0,7,77.0,1752.0,2,0.0,0.15891246062361394,0.2495969351344716,-0.9167756871850188,1.0
32305,1,0,3,43.0,1613.0,2,0.0,0.35464950520642624,0.4036347741238029,2.613068789002166,1.0
32306,1,0,6,82.0,683.0,2,0.0,0.1239267149674836,0.22472568767423426,-0.852815215305728,1.0
32307,1,0,29,94.0,582.0,2,0.0,0.07590711268944576,0.11464896694731905,-2.3017771038671,0.0
32308,1,0,1,23.0,104.0,2,-7.0,0.4087293463370781,0.26825863579105863,2.9440748578669496,0.0
32309,1,0,3,73.0,59.0,2,0.0,0.09615365101589933,0.1056666956443763,0.5762847784471417,0.0
32310,1,0,3,19.0,12.0,1,0.0,0.4226498654798168,0.2018173289293456,2.536968196408189,0.0
32311,1,0,10,29.0,1538.0,2,-3.0,0.4845040681573484,0.33513215215008263,2.853311593715319,0.0
32312,1,0,8,82.0,1328.0,1,0.0,0.13631476641455326,0.22683703858019985,-1.3268996578622614,0.0
32313,1,0,5,57.0,1183.0,2,0.0,0.27551212435784483,0.3493955093446427,1.3440431354900166,0.0
32314,1,0,5,5.0,1148.0,2,0.0,0.4831898011511724,0.4708098065634322,4.537567296108676,1.0
32316,1,0,10,80.0,658.0,1,-14.0,0.13309437388212195,0.20761465836027884,-0.95224960880835,1.0
32317,1,0,10,19.0,27.0,1,-7.0,0.4614890487788599,0.16587011606568355,2.37747846739336,0.0
32318,1,0,3,41.0,725.0,2,0.0,0.3519835035023903,0.3982302204635259,2.784894174267932,1.0
32320,1,0,12,41.0,1579.0,2,0.0,0.4055743316627729,0.32315009145747425,2.0447889054614588,0.0
32321,1,0,2,35.0,1187.0,2,-7.0,0.3888514536187061,0.4354626289102788,3.322138097962947,0.0
32325,1,0,8,24.0,471.0,2,-4.0,0.4689721769223924,0.3261103476391398,3.0473212493746735,0.0
32326,1,0,12,80.0,386.0,2,1.0,0.10771123230522618,0.1621916071719791,-0.7787417858082388,0.0
32327,1,0,5,20.0,76.0,2,-6.0,0.4642111291586816,0.19923193880734405,2.6158076906602328,1.0
32328,1,0,16,19.0,1423.0,2,-10.0,0.5653643548048826,0.30089869046812284,3.1097303354367365,0.0
32329,0,0,22,92.0,1302.0,2,7.0,0.09453501136775608,0.14478355217668565,-2.664549408390814,0.0
32330,1,0,13,58.0,1220.0,2,-7.0,0.2832911394955793,0.2910087268893546,0.6776292736710461,0.0
32331,1,0,2,67.0,790.0,2,14.0,0.19376176130285708,0.3598671214276304,1.094165269804331,1.0
32332,1,0,6,48.0,311.0,2,7.0,0.2597152349431837,0.2813499272940649,1.6512217740101478,0.0
32336,1,0,7,67.0,1590.0,1,0.0,0.2165079329316061,0.2926795070020354,0.09732128868566113,1.0
32337,1,0,18,18.0,1270.0,2,0.0,0.6808885748425608,0.26557444072972264,3.6477912439912927,0.0
32338,1,0,7,92.0,1142.0,2,-3.0,0.09448574253889863,0.1903773353504659,-2.029202012120764,1.0
32339,0,0,6,45.0,445.0,2,-3.0,0.30986193381744703,0.3192548011027212,2.017258596434994,1.0
32340,0,0,3,31.0,367.0,2,-3.0,0.370624504461608,0.3628927713765721,2.9866836545574773,0.0
32341,1,0,10,80.0,310.0,2,0.0,0.09683021234097362,0.1525322527796094,-0.6174337987072716,0.0
32342,0,0,3,23.0,1670.0,2,14.0,0.4768624261993473,0.3977415789724849,3.55741185337462,1.0
32343,0,0,2,61.0,1446.0,2,-21.0,0.2362961044993044,0.392671191779621,1.5105333806905723,1.0
32345,0,0,2,61.0,1249.0,1,-14.0,0.2359534318378457,0.3942812041355952,1.558967403406371,1.0
32346,1,0,1,5.0,1008.0,2,-14.0,0.515054802807772,0.42924173380643904,4.287754041902309,0.0
32347,1,0,7,92.0,952.0,2,14.0,0.09303218951273454,0.188453394491353,-1.9281683346925007,0.0
32348,1,0,10,43.0,919.0,1,-14.0,0.3810666809814604,0.3330297647279068,2.0944700790392985,0.0
32349,1,0,7,7.0,741.0,2,-14.0,0.5377629065032954,0.4080742650646037,4.27004347836104,0.0
32350,0,0,1,63.0,574.0,2,14.0,0.18874969247311715,0.3903588735672137,1.7828292966798518,0.0
32352,1,0,5,24.0,161.0,2,-14.0,0.37755579484256174,0.29585331767661505,2.71494884031202,0.0
32353,1,0,14,80.0,81.0,1,-14.0,0.0839024507952337,0.0714271160657781,0.14494244153582686,0.0
32354,1,0,7,78.0,1381.0,1,-1.0,0.15539497545757486,0.2504759588333112,-0.894106787324386,0.0
32355,1,0,15,54.0,965.0,2,8.0,0.3105442910263615,0.29202088560807066,1.0093214411115137,0.0
32358,1,0,9,75.0,120.0,2,5.0,0.08224523434753132,0.12359256415169728,-0.17488885925961262,1.0
32361,1,0,10,67.0,924.0,1,-9.0,0.2161768128288432,0.2737611667170786,0.07223170416861757,0.0
32363,1,0,8,22.0,676.0,2,-12.0,0.5042062731115377,0.33798094095969977,3.2393110354057937,0.0
32364,1,0,6,64.0,438.0,2,9.0,0.1883834873542176,0.26041628571948483,0.6452816688689504,0.0
32368,1,0,7,41.0,1560.0,2,0.0,0.391694144117836,0.3545373010955174,2.317744635240291,0.0
32369,1,0,15,85.0,1535.0,2,0.0,0.12275973162157308,0.18345200244313856,-2.0093770479808306,0.0
32371,1,0,20,70.0,947.0,2,-14.0,0.20272903826244404,0.2282544035831933,-0.6149817303108145,0.0
32372,1,0,7,61.0,819.0,2,-17.0,0.24628876165499905,0.3100981031353643,0.8481826048394703,1.0
32374,1,1,7,55.0,497.0,2,17.0,0.2545577839109264,0.2947747139723565,1.279116326700457,1.0
32375,1,1,1,37.0,406.0,1,17.0,0.3067566652367931,0.4264366233362748,3.2131656423115618,0.0
32376,1,1,5,30.0,290.0,2,17.0,0.3744901116171741,0.32080767206768884,2.7136250113517595,0.0
32377,1,0,3,56.0,129.0,2,-20.0,0.15395232219390706,0.22335451666071704,1.1222785787112228,0.0
32378,1,0,3,38.0,26.0,1,20.0,0.2775370860053826,0.17770441809370813,1.8392131833665681,0.0
32379,1,0,18,73.0,1472.0,2,-27.0,0.18637379785587568,0.2220218076394508,-1.0151800889425586,0.0
32382,1,0,11,75.0,704.0,2,-48.0,0.1610675479301604,0.22710209402566794,-0.6194744594359967,0.0
32383,1,0,10,78.0,1232.0,2,-4.0,0.15677355279449307,0.2333073818805393,-1.0606078104906267,0.0
32384,1,0,9,58.0,1081.0,2,4.0,0.27706421564461753,0.3115851465742384,0.92532200339838,0.0
32385,1,0,8,45.0,900.0,2,-4.0,0.3608211348598133,0.3429779671058913,2.0657015351868417,1.0
32386,1,0,4,73.0,749.0,2,4.0,0.16774617747445236,0.2906644955088607,0.12979616723894027,1.0
32387,1,0,12,38.0,506.0,1,4.0,0.3867580471157633,0.3032091400265749,2.2126407697982344,0.0
32388,0,0,1,52.0,381.0,2,-7.0,0.2184895011181205,0.3832747023659308,2.3244398210942383,0.0
32390,1,0,10,23.0,47.0,1,7.0,0.438586834218814,0.16760034325609274,2.294683271306452,0.0
32391,1,0,10,77.0,21.0,1,-10.0,0.07813091647033579,0.0688539570589093,0.2402123395454651,0.0
32392,1,0,10,52.0,1709.0,2,10.0,0.32113477877835944,0.3154597434574806,1.2389472293798078,1.0
32393,1,0,9,21.0,1599.0,2,10.0,0.5321317340137084,0.3328578019127713,3.220611916033336,0.0
32394,1,0,12,87.0,1505.0,2,-13.0,0.11403093582625053,0.1854025969158716,-2.0476228165023813,0.0
32396,1,0,13,68.0,856.0,1,10.0,0.2098138859928249,0.2541544101624117,-0.15377871231827034,1.0
32397,1,0,9,40.0,753.0,2,10.0,0.3916274227267635,0.3365279754232484,2.3298794591927114,0.0
32398,0,0,3,92.0,705.0,2,-10.0,0.08583480629025933,0.21376961241861767,-1.27065529491356,0.0
32401,1,0,6,13.0,318.0,2,10.0,0.5044079413538167,0.31801481994027203,3.345852669992212,0.0
32404,1,0,4,22.0,1637.0,1,0.0,0.4944136777912991,0.37979778216598864,3.4833416971803,1.0
32405,1,0,5,15.0,1275.0,2,-7.0,0.5424102247895679,0.3584116950551559,3.6316520678567454,1.0
32406,1,0,9,9.0,1187.0,2,-7.0,0.5880303896294556,0.3653280359090518,4.1062586156806535,0.0
32408,1,0,7,77.0,685.0,2,-11.0,0.1475970674420931,0.2388897598096653,-0.5261126643685803,1.0
32409,1,0,7,55.0,629.0,2,-11.0,0.27155016318782044,0.31328593800256704,1.3358910803714727,0.0
32410,1,0,2,51.0,313.0,2,-11.0,0.22292556488092952,0.3276687086306074,1.941981369094393,0.0
32411,1,0,10,94.0,206.0,2,11.0,0.04657680623962378,0.0913672856569668,-1.0746702381502993,1.0
32412,1,0,7,10.0,21.0,2,11.0,0.5262156319454221,0.17902339828439728,2.7104830433559117,0.0
32414,1,0,7,78.0,1452.0,2,8.0,0.15521100039215882,0.2496801226728929,-0.9171826936552459,1.0
32415,1,0,4,63.0,1354.0,2,8.0,0.23519266240989364,0.3432636003758484,0.9038487000100148,1.0
32417,1,0,2,64.0,761.0,2,18.0,0.20816580147229985,0.36939850475593605,1.3504401665844792,0.0
32418,1,0,10,69.0,610.0,2,-25.0,0.1863312995948705,0.2455353566190264,-0.020252224645656455,0.0
32419,1,0,10,68.0,1672.0,2,0.0,0.21275610505901013,0.2679283109732689,-0.24681293279918395,0.0
32421,1,0,11,85.0,1243.0,2,6.0,0.12318666482732965,0.19967915267077252,-1.7435293897076891,0.0
32422,1,0,8,34.0,828.0,1,3.0,0.4340406089325745,0.34876091037034124,2.7471649138003507,1.0
32423,1,0,13,63.0,664.0,2,-10.0,0.2301636450903097,0.25946282845774915,0.3376680401476071,0.0
32424,1,0,6,94.0,607.0,2,10.0,0.07641543031220231,0.16717388169226086,-1.6635549842279451,0.0
32425,1,0,10,32.0,586.0,2,-10.0,0.4362435784681776,0.3246561758017798,2.6807342399792202,0.0
32426,1,0,6,84.0,419.0,2,-10.0,0.09471012021272536,0.17845908877844932,-0.7648953124944318,1.0
32427,1,0,15,81.0,353.0,2,-10.0,0.10018093308052822,0.1454917685827376,-0.8871238424881798,0.0
32428,1,0,4,17.0,149.0,1,-10.0,0.4171905097016129,0.309320145862002,3.037232753040571,0.0
32429,1,0,9,46.0,1686.0,2,14.0,0.3622771204162897,0.332715755360042,1.7969728486886123,0.0
32430,0,0,3,45.0,1213.0,2,20.0,0.341188429987606,0.40504185679554816,2.556278941210147,0.0
32431,0,0,5,94.0,939.0,1,20.0,0.08576722438647393,0.19404679096660835,-1.8917414751221755,0.0
32432,0,0,7,47.0,864.0,2,-20.0,0.34235735443050364,0.3467248160848573,1.989428814049352,1.0
32434,1,0,3,63.0,547.0,2,-20.0,0.2013790677061161,0.3217470925873936,1.1349544986182951,0.0
32435,1,0,7,44.0,431.0,2,-20.0,0.31740447536061744,0.3106467090856209,1.9982953429121133,0.0
32440,1,1,5,45.0,1556.0,2,0.0,0.3555994649010336,0.37068826978901065,2.2168215569621395,1.0
32441,1,0,5,12.0,1425.0,2,0.0,0.5596219314447454,0.3515388626194288,3.6830626208494346,1.0
32442,1,0,14,86.0,1308.0,2,-7.0,0.11897448709247516,0.18470033669886016,-1.9821939362988967,0.0
32443,1,0,9,71.0,921.0,1,7.0,0.1912734376019513,0.2641747205439366,-0.2347467888969854,0.0
32444,1,0,17,78.0,777.0,2,-7.0,0.15073879978001692,0.20051556779302496,-1.1532835808982531,0.0
32445,1,0,19,48.0,502.0,1,7.0,0.3205786608575218,0.2632755624309379,1.3287060106595177,1.0
32447,1,0,4,79.0,1600.0,2,17.0,0.14728160519409764,0.2733847383068547,-0.7023760296375035,1.0
32448,1,1,19,63.0,1359.0,1,17.0,0.2521809126488961,0.2549349600725392,-0.052377477976393916,1.0
